//订阅路径file:///storage/emulated/0/酷9/localData/全国web.txt




📺VIP精选🎀,#genre#
暴雨后自来水会浑浊两三天？,https://pqnoss.kepuchina.cn/U01784355/videos/2023061413595128034180005707vf_hd.mp4
莫让有限空间成为“无限黑洞”,https://pqnoss.kepuchina.cn/U16539193/videos/2023061321435956960074134583vf_hd.mp4
躺着睡、侧着睡……哪种睡姿对脊柱最友好？,https://pqnoss.kepuchina.cn/U3620070/videos/202306131123418774649388330vf_hd.mp4
为什么大鹅喜欢追人咬？,https://pqnoss.kepuchina.cn/U3620070/videos/2023052314451445353917615619vf_hd.mp4
科学辟谣——长期吃二甲双胍可以轻松减肥,https://pqnoss.kepuchina.cn/U3665422/videos/202306131526453567393669091vf_hd.mp4
眼皮跳是咋回事,https://pqnoss.kepuchina.cn/U3620070/videos/2023061310370434050771544405vf_hd.mp4
【科普小知识】儿童为什么要多吃纤维性食物？,https://pqnoss.kepuchina.cn/U23787573/videos/2023061217140524984049443375vf_hd.mp4
洗脸的正确打开方式,https://pqnoss.kepuchina.cn/U23067589/videos/202306121642251043228405741vf_hd.mp4
皮肤科医生洗脸为什么不用洗脸巾而用毛巾呢？,https://pqnoss.kepuchina.cn/U23067589/videos/2023061216305974232629766583vf_hd.mp4
夏天怎样开空调更省电？,https://pqnoss.kepuchina.cn/U6573091/videos/2023061210531610760075131765vf_hd.mp4
屏幕前的你还在为如何选择儿童牙膏而发愁吗？,https://pqnoss.kepuchina.cn/U23787573/videos/2023061017284168744232193994vf_hd.mp4
杨梅长虫是变质了吗？,https://pqnoss.kepuchina.cn/U6573091/videos/202306081844325557592614548vf_hd.mp4
中国科大宝藏课程糖醋排骨，在劳动中开心学懂烹饪三大化学反应！,https://pqnoss.kepuchina.cn/U23057532/videos/2023060922194276104256374369vf_hd.mp4
豫宝科普 | 预防溺水 儿童青少年要做到六不,https://pqnoss.kepuchina.cn/U16539193/videos/2023060917162815565034421209vf_hd.mp4
高考即是终点，也是起点,https://pqnoss.kepuchina.cn/U21157305/videos/202306091716505530438616140vf_hd.mp4
褪黑素真能解决失眠困扰吗？,https://pqnoss.kepuchina.cn/U6573091/videos/2023060916323298968711266889vf_hd.mp4
异物卡喉，如何用海姆立克急救法施救？,https://pqnoss.kepuchina.cn/U6573091/videos/2023060916305272684075326130vf_hd.mp4
成年后还能再次长高吗？,https://pqnoss.kepuchina.cn/U01784355/videos/2023060914592126019348034011vf_hd.mp4
为什么夏天会下冰雹,https://pqnoss.kepuchina.cn/U7520497/videos/2023060914195276055752170491vf_hd.mp4
动物和人体内的肠道菌数量是越多越好吗,https://pqnoss.kepuchina.cn/U17029537/videos/2023060914202693499985326217vf_hd.mp4
无名指更长更可能是同性恋？,https://pqnoss.kepuchina.cn/U23067589/videos/2023060820345314603342109347vf_hd.mp4
为什么钟乳石“敲”不得？,https://pqnoss.kepuchina.cn/U6573091/videos/2023060818430711838227888726vf_hd.mp4
了解科学知识 科学应对考试 缓解考试焦虑,https://pqnoss.kepuchina.cn/U16721489/videos/2023060816152872599553219243vf_hd.mp4
调整心态，轻松应考---考试焦虑应对技巧,https://pqnoss.kepuchina.cn/U2109257/videos/2023060815403311093616065418vf_hd.mp4
硬核“黑科技”助力高考看今年有哪些大招！,https://pqnoss.kepuchina.cn/U21157305/videos/202306081441284723431491959vf_hd.mp4
【达医解惑·始终在线】酒喝得太多了！,https://pqnoss.kepuchina.cn/U3565055/videos/2023060813113111801294915843vf_hd.mp4
【达医解惑·始终在线】我的老心脏就交给你了,https://pqnoss.kepuchina.cn/U3565055/videos/20230608130826179244842212vf_hd.mp4
【达医解惑·始终在线】我要去跑马拉松！慢点！,https://pqnoss.kepuchina.cn/U3565055/videos/2023060813045639297946958291vf_hd.mp4
【达医解惑·始终在线】爆表了！你测对了吗？,https://pqnoss.kepuchina.cn/U3565055/videos/202306081300445187922904539vf_hd.mp4
防灾减灾系列——如何辨别他人是否溺水︱小小科普员第250期,https://pqnoss.kepuchina.cn/U01800944/videos/202306081108517475325412748vf_hd.mp4
“考前怎么吃”⑤｜营养食谱化解“高考焦虑”,https://pqnoss.kepuchina.cn/U01800944/videos/202306081106218160717025432vf_hd.mp4
“考前怎么吃”④｜这样安排一日三餐，营养又安神,https://pqnoss.kepuchina.cn/U01800944/videos/2023060811043355603257441466vf_hd.mp4
考前怎么吃”③｜避免外卖、外食，注意饮食安全,https://pqnoss.kepuchina.cn/U01800944/videos/202306081102568898774018vf_hd.mp4
“考前怎么吃”②｜保持日常习惯，食谱不要“大变脸”,https://pqnoss.kepuchina.cn/U01800944/videos/202306081101391319239123679vf_hd.mp4
“考前怎么吃”①｜营养均衡，切忌“大补”“猛补”,https://pqnoss.kepuchina.cn/U01800944/videos/202306081059219031377007696vf_hd.mp4
防灾减灾系列——同伴意外落水怎么办？︱小小科普员第251期,https://pqnoss.kepuchina.cn/U01800944/videos/2023060810572281626144949429vf_hd.mp4
【达医解惑·始终在线】急诊医生的“第三只眼”,https://pqnoss.kepuchina.cn/U3565055/videos/202306081007226280116015590vf_hd.mp4
【达医解惑·始终在线】爱喝可乐的小李,https://pqnoss.kepuchina.cn/U3565055/videos/2023060810051379326373656507vf_hd.mp4
【达医解惑·始终在线】容易激动的李经理,https://pqnoss.kepuchina.cn/U3565055/videos/2023060810015277318482916923vf_hd.mp4
科学辟谣：喝小米粥升糖快，这是真的吗？,https://pqnoss.kepuchina.cn/U21157305/videos/2023060716563016367059756099vf_hd.mp4
播种集丨化学物质入眼急救,https://pqnoss.kepuchina.cn/U6857307/videos/2023060715511582169888013976vf_hd.mp4
高考期间，考生如何调适心理？,https://pqnoss.kepuchina.cn/U6573091/videos/2023060715175464964639028411vf_hd.mp4
核能究竟是什么？这里告诉你,https://pqnoss.kepuchina.cn/U21588008/videos/2023060710241677031625557292vf_hd.mp4
喝咖啡的正确姿势：了解咖啡因、提神效果以及适量饮用的好处与坏处,https://pqnoss.kepuchina.cn/U22887692/videos/2023060708403723839570342523vf_hd.mp4
科学辟谣：高考特供“聪明药”，吃了真的有“奇效”吗？,https://pqnoss.kepuchina.cn/U21157305/videos/202306071504544203753535456vf_hd.mp4
均衡饮食对健康很重要！但哪个省的人吃肉最多？哪个省的人吃水果最少？答案和您想的或许大不相同！,https://pqnoss.kepuchina.cn/U23057532/videos/2023060621123856489488906589vf_hd.mp4
儿童远视储备，你了解吗？,https://pqnoss.kepuchina.cn/U6573091/videos/20230606202754949619570162vf_hd.mp4
老花眼手术安全吗？,https://pqnoss.kepuchina.cn/U6573091/videos/2023060620260568172962138371vf_hd.mp4
汛期来临的日常防范措施,https://pqnoss.kepuchina.cn/U01784355/videos/202306061630343212568438239vf_hd.mp4
全民动员 科学防汛,https://pqnoss.kepuchina.cn/U01784355/videos/2023060616261848337871224581vf_hd.mp4
洪水来临时 应做哪些准备,https://pqnoss.kepuchina.cn/U01784355/videos/20230606161732953112586221vf_hd.mp4
注意公共设备登录,https://pqnoss.kepuchina.cn/U01784355/videos/202306061614053825049996439vf_hd.mp4
社交平台这些东西不能轻易晒,https://pqnoss.kepuchina.cn/U01784355/videos/2023060616103319957547942666vf_hd.mp4
更换手机号要记住的事情,https://pqnoss.kepuchina.cn/U01784355/videos/2023060616070147359763344317vf_hd.mp4
为什么有的人喝酒会脸红？,https://pqnoss.kepuchina.cn/U3620070/videos/2023060610544988531111833781vf_hd.mp4
经常太晚吃饭会怎样？,https://pqnoss.kepuchina.cn/U3620070/videos/2023060610470192727021328922vf_hd.mp4
咖啡or茶？夏天该喝什么饮料？,https://pqnoss.kepuchina.cn/U3620070/videos/2023060609543933991378865938vf_hd.mp4
科学辟谣——将双腿抬高，能让心搏骤停者恢复心脏跳动？,https://pqnoss.kepuchina.cn/U3665422/videos/2023060609302062577117397718vf_hd.mp4
高考前的三个实用小建议和进大学后最该做的三件事！,https://pqnoss.kepuchina.cn/U23057532/videos/2023060521520193605982134089vf_hd.mp4
在长江能“任性”钓鱼吗？,https://pqnoss.kepuchina.cn/U6573091/videos/2023060519411975116232029813vf_hd.mp4
电动车充电桩可以给手机充电？,https://pqnoss.kepuchina.cn/U6573091/videos/2023060519382429239335769503vf_hd.mp4
全国爱眼日：住手！别再揉了……揉眼睛可能会瞎，这事儿真不是吓你！,https://pqnoss.kepuchina.cn/U21157305/videos/2023060517300858176119402583vf_hd.mp4
可乐没拉环，果冻没有边，椰子没打开？米吴又将如何应对呢？,https://pqnoss.kepuchina.cn/U7691764/videos/2023060515560270574146540350vf_hd.mp4
科学辟谣：吃火锅会导致急性会厌炎？,https://pqnoss.kepuchina.cn/U21157305/videos/2023060515095527235728944952vf_hd.mp4
节气解说：芒种,https://pqnoss.kepuchina.cn/U16721489/videos/20230605150222474019492312vf_hd.mp4
既视感是怎么回事？,https://pqnoss.kepuchina.cn/U3620070/videos/202306051029306403693838027vf_hd.mp4
阳光当道，高温在线，道路为何扭曲？是暑热幻觉？还是...,https://pqnoss.kepuchina.cn/U22676944/videos/2023060217063678221347247167vf_hd.mp4
“豫健”二十四节气• 立春｜从头开始 生生不息,https://pqnoss.kepuchina.cn/U16539193/videos/2023060422374134888897764247vf_hd.mp4
“豫健”二十四节气•谷雨丨谷雨正当“食” 无“湿”一身轻,https://pqnoss.kepuchina.cn/U16539193/videos/2023060422325698063619991869vf_hd.mp4
“豫健”二十四节气•立夏丨春去夏来心火旺 养心护“神”好入眠,https://pqnoss.kepuchina.cn/U16539193/videos/2023060422254010205249766240vf_hd.mp4
孝义市青少年近视防控科普馆,https://pqnoss.kepuchina.cn/U16721489/videos/2023060308484268041339401471vf_hd.mp4
为什么叫“傻瓜”不叫“傻豆”？,https://pqnoss.kepuchina.cn/U6857307/videos/202306021004096513895403283vf_hd.mp4
科学辟谣：长期这样画眼妆，竟会出现不良反应,https://pqnoss.kepuchina.cn/U21157305/videos/2023060220444026058419943363vf_hd.mp4
科学辟谣：你的左眼跳是“发财”，还是伤到了？,https://pqnoss.kepuchina.cn/U21157305/videos/202306022030199459825284194vf_hd.mp4
谨慎！扫码支付出现新骗局,https://pqnoss.kepuchina.cn/U6857307/videos/202306021527184143124917577vf_hd.mp4
搜什么推什么！App 们是如何串通一气，组团追踪你的？,https://pqnoss.kepuchina.cn/U7560862/videos/2023060215274922292216608568vf_hd.mp4
无烟，为成长护航,https://pqnoss.kepuchina.cn/U11720401/videos/2023060211073014384783760838vf_hd.mp4
动物都是色盲？,https://pqnoss.kepuchina.cn/U01784355/videos/2023060210482540666991004540vf_hd.mp4
狗狗眼中只有黑白灰？,https://pqnoss.kepuchina.cn/U01784355/videos/202306021043393476480365917vf_hd.mp4
星空讲坛——周俊亮：什么是以火攻火,https://pqnoss.kepuchina.cn/U11681545/videos/2023060210361859207257565893vf_hd.mp4
为什么关灯能听到蚊子叫，开灯就听不到了呢？,https://pqnoss.kepuchina.cn/U23275586/videos/2023060210093163402425806646vf_hd.mp4
江苏省力学学会科普系列“力学有意思”--刮骨疗毒、悬丝诊脉中的生物力学--王永健 南京农业大学副教授,https://pqnoss.kepuchina.cn/U7568309/videos/2023060209202559901019521860vf_hd.mp4
【达医解惑·始终在线】远比骨折更要命的杀手,https://pqnoss.kepuchina.cn/U3565055/videos/2023060209231112334645686397vf_hd.mp4
高楼不下沉之谜 | 小小科普员第237期,https://pqnoss.kepuchina.cn/U01800944/videos/2023060116310547339665923451vf_hd.mp4
花火，不一样的花火 | 小小科普员第240期,https://pqnoss.kepuchina.cn/U01800944/videos/2023060116283940258088187556vf_hd.mp4
嗨！人工智能 | 小小科普员第241期,https://pqnoss.kepuchina.cn/U01800944/videos/2023060116245321584359437719vf_hd.mp4
一砸就碎的冰块，加了纸浆能抗住砸十锤吗？一起实验看看！,https://pqnoss.kepuchina.cn/U7691764/videos/2023060116221220623991208177vf_hd.mp4
两情相悦 | 小小科普员第242期,https://pqnoss.kepuchina.cn/U01800944/videos/202306011622458419897416206vf_hd.mp4
摩天大楼的“定海神针”——阻尼器 | 小小科普员第243期,https://pqnoss.kepuchina.cn/U01800944/videos/2023060116195527197319115vf_hd.mp4
“木筷搭桥——复刻木拱廊桥” | 小小科普员第244期,https://pqnoss.kepuchina.cn/U01800944/videos/2023060116161714748338547983vf_hd.mp4
平行激光仪|小小科普员第246期,https://pqnoss.kepuchina.cn/U01800944/videos/2023060116115225051565514829vf_hd.mp4
你的“六一”儿童节礼物到了，速来签收→,https://pqnoss.kepuchina.cn/U01800944/videos/20230601160808545815016978vf_hd.mp4
玩火尿炕？童年听过离大谱的五大谣言！,https://pqnoss.kepuchina.cn/U21157305/videos/2023060113435950625418102606vf_hd.mp4
江苏省力学学会科普系列“力学有意思”--高铁钢轨为什么不会变形--王永健 南京农业大学副教授,https://pqnoss.kepuchina.cn/U7568309/videos/2023060111353066634941215231vf_hd.mp4
容易导致过敏的东西，让孩子越早接触越好？,https://pqnoss.kepuchina.cn/U21157305/videos/202306011039276037199039003vf_hd.mp4
从卡法到星巴克：咖啡究竟是如何征服全世界的？,https://pqnoss.kepuchina.cn/U22887692/videos/202306010952236140903371805vf_hd.mp4
营销总监应该知道的,https://pqnoss.kepuchina.cn/U21507662/videos/202306010859298233228794265vf_hd.mp4
AI诈骗，就在你我身边,https://pqnoss.kepuchina.cn/U7068430/videos/2023053118390625926250397770vf_hd.mp4
科学辟谣：只要吃了靶向药就可以治疗肺癌？,https://pqnoss.kepuchina.cn/U21157305/videos/2023053118290992256037416318vf_hd.mp4
科学辟谣：有些食物可以清肺防癌？,https://pqnoss.kepuchina.cn/U21157305/videos/2023053118265757282878623210vf_hd.mp4
科学辟谣：雾霾是导致肺癌的首要因素？,https://pqnoss.kepuchina.cn/U21157305/videos/2023053118250184868254526940vf_hd.mp4
科学辟谣：一滴血就能查肺癌？,https://pqnoss.kepuchina.cn/U21157305/videos/2023053118222986083864149005vf_hd.mp4
科学辟谣：肺癌会传染吗？,https://pqnoss.kepuchina.cn/U21157305/videos/2023053118202125357934440300vf_hd.mp4
科学辟谣：电子烟比香烟更安全吗？,https://pqnoss.kepuchina.cn/U21157305/videos/2023053118150521430639802403vf_hd.mp4
私自撒骨灰入海会被处罚？海葬环保又省钱，可要记得合法办理,https://pqnoss.kepuchina.cn/U3620070/videos/20230531160620101425120318vf_hd.mp4
喝茶可以解酒、醒酒吗？,https://pqnoss.kepuchina.cn/U01784355/videos/2023053115271836292156268058vf_hd.mp4
隔夜茶叶泡水能让睫毛长长吗？,https://pqnoss.kepuchina.cn/U01784355/videos/2023053115130667745772227840vf_hd.mp4
三手烟对哪些人群危害最大？,https://pqnoss.kepuchina.cn/U21157305/videos/202305311447185511532459690vf_hd.mp4
控烟立法：任何形式的烟草没有“法外之地”,https://pqnoss.kepuchina.cn/U21157305/videos/2023053114331268932523271252vf_hd.mp4
“三手烟”——吸烟人群中的“隐形杀手”,https://pqnoss.kepuchina.cn/U21157305/videos/2023053114374133851971391272vf_hd.mp4
家长都复“阳”了，宝宝该怎么办？警惕二次新冠！,https://pqnoss.kepuchina.cn/U22783715/videos/202305311104384972356786110vf_hd.mp4
三手烟，你了解吗？,https://pqnoss.kepuchina.cn/U6573091/videos/202305311106133137058352861vf_hd.mp4
胎动，你一定要注意的几点！别错过孩子的求助信号,https://pqnoss.kepuchina.cn/U22783715/videos/2023053111005241511228442286vf_hd.mp4
严重超标！电子烟吸食过多可引发心脏病？,https://pqnoss.kepuchina.cn/U21157305/videos/2023053114520494598114985683vf_hd.mp4
百嘎丽科普开讲丨为什么咸鸭蛋会流油,https://pqnoss.kepuchina.cn/U4998105/videos/202305311046111857149445729vf_hd.mp4
百嘎丽科普开讲丨盖子上的酸奶为啥更好喝？,https://pqnoss.kepuchina.cn/U4998105/videos/2023053110431154792015984668vf_hd.mp4
百嘎丽科普开讲丨反复做梦或是身体在求救！,https://pqnoss.kepuchina.cn/U4998105/videos/2023053110405565205296289846vf_hd.mp4
百嘎丽科普开讲丨到了高海拔地区，薯片袋子越来越鼓胀？,https://pqnoss.kepuchina.cn/U4998105/videos/2023053110364391165713863923vf_hd.mp4
身边的果味“陷阱”，警惕电子烟危害,https://pqnoss.kepuchina.cn/U21157305/videos/202305311449456732155992976vf_hd.mp4
【达医解惑·始终在线】肛门指检，其实很有用！,https://pqnoss.kepuchina.cn/U3565055/videos/202305310934358191674646078vf_hd.mp4
【达医解惑·始终在线】只进不出，太难受了！,https://pqnoss.kepuchina.cn/U3565055/videos/2023053109320941255280554483vf_hd.mp4
【达医解惑·始终在线】肚子疼，B超帮您找原因！,https://pqnoss.kepuchina.cn/U3565055/videos/2023053109235142118936656531vf_hd.mp4
【达医解惑·始终在线】乳头出血，请找它！,https://pqnoss.kepuchina.cn/U3565055/videos/2023053109035310065835149059vf_hd.mp4
没有冰箱的时代，是如何制冷的？,https://pqnoss.kepuchina.cn/U7520497/videos/2023053108362781831171599357vf_hd.mp4
一起探秘消防队|康旅集团关工委“消防安全 护航成长”主题活动,https://pqnoss.kepuchina.cn/U22564372/videos/20230531003722388504515156vf_hd.mp4
如何用外卖软件购买药品,https://pqnoss.kepuchina.cn/U7646973/videos/202305302127395638442932961vf_hd.mp4
如何查看外卖软件商家评价,https://pqnoss.kepuchina.cn/U7646973/videos/2023053021252756915655578889vf_hd.mp4
如何查看外卖商家的口碑,https://pqnoss.kepuchina.cn/U7646973/videos/2023053021222165821361715140vf_hd.mp4
外卖软件的基础功能介绍,https://pqnoss.kepuchina.cn/U7646973/videos/202305302119119910662613186vf_hd.mp4
外卖软件的注册和登录,https://pqnoss.kepuchina.cn/U7646973/videos/202305302111383340433844130vf_hd.mp4
如何下载外卖软件,https://pqnoss.kepuchina.cn/U7646973/videos/2023053021081079198856302829vf_hd.mp4
高空抛宠、高空坠宠均可能导致犯罪,https://pqnoss.kepuchina.cn/U6857307/videos/2023053016490682674296894960vf_hd.mp4
六一儿童节礼物挑选好了吗？这2款科学产品礼盒应该不会让你失望~,https://pqnoss.kepuchina.cn/U7691764/videos/202305301101188945337757140vf_hd.mp4
吸管提杯子？欧K故意刁难米吴，万万没想到米吴还有这招......,https://pqnoss.kepuchina.cn/U7691764/videos/2023052917050242163223115468vf_hd.mp4
世卫组织发布通知，代糖减肥不安全！细数代糖背后的健康隐患！,https://pqnoss.kepuchina.cn/U23057532/videos/2023052915245089138778633073vf_hd.mp4
青少年安全教育短剧——幼儿拐骗,https://pqnoss.kepuchina.cn/2023/05/30/12/1685330216582vf_hd.mp4
青少年安全教育短剧——用电安全,https://pqnoss.kepuchina.cn/2023/05/30/12/1685330100345vf_hd.mp4
智力水平到底能不能衡量？,https://pqnoss.kepuchina.cn/U11092099/videos/2023052911133154017785650257vf_hd.mp4
青少年安全教育短剧——野钓溺水,https://pqnoss.kepuchina.cn/2023/05/30/12/1685329901148vf_hd.mp4
中国电机工程学会“电力之光”优秀科普短视频丨你家的插线板可能已经过期？,https://pqnoss.kepuchina.cn/U2183777/videos/202305291107432053043116767vf_hd.mp4
青少年安全教育短剧——食品安全,https://pqnoss.kepuchina.cn/2023/05/30/11/1685329063071vf_hd.mp4
网上测智商，结果准确吗？,https://pqnoss.kepuchina.cn/U11092099/videos/2023052911053685708238005562vf_hd.mp4
性格类型测试到底准不准？,https://pqnoss.kepuchina.cn/U11092099/videos/2023052911034611024226834497vf_hd.mp4
天才都是疯子吗？,https://pqnoss.kepuchina.cn/U11092099/videos/202305291051582427251254690vf_hd.mp4
科学辟谣——HPV 疫苗会导致不孕,https://pqnoss.kepuchina.cn/U3665422/videos/20230529095748590375056598vf_hd.mp4
江苏省力学学会科普系列“力学有意思”--鲨鱼泳衣如何帮助运动员提速？--王永健 南京农业大学副教授,https://pqnoss.kepuchina.cn/U7568309/videos/2023052910142995414656450635vf_hd.mp4
“刷掌”乘车服务上线，掌纹识别安全吗？,https://pqnoss.kepuchina.cn/U6573091/videos/2023052811250779387952674023vf_hd.mp4
“左右脑”的划分靠谱吗？,https://pqnoss.kepuchina.cn/U11092099/videos/2023052717364443427112366906vf_hd.mp4
人为什么会产生错觉？,https://pqnoss.kepuchina.cn/U11092099/videos/2023052717050712594562677161vf_hd.mp4
味觉到底有几种？,https://pqnoss.kepuchina.cn/U11092099/videos/2023052716594552811642636335vf_hd.mp4
“钵中之脑”到底是什么？,https://pqnoss.kepuchina.cn/U11092099/videos/2023052716505856063353069789vf_hd.mp4
人有没有第六感?,https://pqnoss.kepuchina.cn/U11092099/videos/2023052716255657815356616735vf_hd.mp4
从“魔鬼之饮”到“上帝的饮料”：咖啡的历史和文化（一）,https://pqnoss.kepuchina.cn/U22887692/videos/2023052714473792672987184712vf_hd.mp4
科学辟谣：使用功效性洗发水就能防脱发吗？,https://pqnoss.kepuchina.cn/U21157305/videos/202305261615293070654491830vf_hd.mp4
中国电机工程学会“电力之光”优秀科普短视频丨【照谣镜】为什么电表上的小红灯一闪一闪的？,https://pqnoss.kepuchina.cn/U2183777/videos/2023052613353283054969535033vf_hd.mp4
女性腹痛，需要警惕有可能是这几种妇科病！,https://pqnoss.kepuchina.cn/U22783715/videos/2023052609553412529343004145vf_hd.mp4
睡眠好坏和抑郁症有关系吗？睡眠不好是抑郁了吗？,https://pqnoss.kepuchina.cn/U22783715/videos/202305260944031503602727551vf_hd.mp4
抑制骨龄能让孩子长得更高吗？,https://pqnoss.kepuchina.cn/U6573091/videos/2023052518094065594447167359vf_hd.mp4
如何挑出皮薄馅大的“报恩”榴莲？那就记住这四个字的口诀！,https://pqnoss.kepuchina.cn/U7691764/videos/2023052518034931899187260312vf_hd.mp4
ETC抬杆停用？警惕这是诈骗！,https://pqnoss.kepuchina.cn/U6857307/videos/2023052517410340831016494825vf_hd.mp4
喝咖啡再午睡会更清醒？,https://pqnoss.kepuchina.cn/U3620070/videos/202305251403231484835874438vf_hd.mp4
泳池里有多少尿,https://pqnoss.kepuchina.cn/U3620070/videos/202305251350337003906925208vf_hd.mp4
猪肉上的章能吃吗,https://pqnoss.kepuchina.cn/U3620070/videos/2023052513484496635740539807vf_hd.mp4
有人是天生的夜猫子吗,https://pqnoss.kepuchina.cn/U3620070/videos/2023052513450840035217550419vf_hd.mp4
为什么会打哈欠,https://pqnoss.kepuchina.cn/U3620070/videos/20230525134326732392551388vf_hd.mp4
为什么喝酒脸红,https://pqnoss.kepuchina.cn/U3620070/videos/20230525133756348719872909vf_hd.mp4
微波炉为什么不能热水,https://pqnoss.kepuchina.cn/U3620070/videos/2023052513352488111178624642vf_hd.mp4
端粒长度决定寿命长短？,https://pqnoss.kepuchina.cn/U01784355/videos/2023052513145927903077896842vf_hd.mp4
喝尿真的能保健吗？,https://pqnoss.kepuchina.cn/U01784355/videos/2023052513084786566593870398vf_hd.mp4
为什么你总是被骗，注意以下几点,https://pqnoss.kepuchina.cn/U2183777/videos/202305251108389712675627865vf_hd.mp4
蜂蜜可以抗菌?,https://pqnoss.kepuchina.cn/U3620070/videos/2023052510581178595228707487vf_hd.mp4
为什么WiFi会泄露个人信息呢？,https://pqnoss.kepuchina.cn/U2183777/videos/2023052510561458861065172353vf_hd.mp4
为什么“断卡”可以防止网络诈骗,https://pqnoss.kepuchina.cn/U2183777/videos/2023052510542746296384956953vf_hd.mp4
清洁妙招的科学原理,https://pqnoss.kepuchina.cn/U2183777/videos/2023052510504761132594364376vf_hd.mp4
天气渐热，我们要更加警惕动物抓咬造成的狂犬病毒感染；但是，什么情况需要打针，您知道吗？,https://pqnoss.kepuchina.cn/U23057532/videos/2023052509242728977965686453vf_hd.mp4
江苏省力学学会科普系列“力学有意思”--如何才能稳赢拍画片？--王永健  南京农业大学副教授,https://pqnoss.kepuchina.cn/U7568309/videos/2023052509142694827762110145vf_hd.mp4
你知道，1米到底有多长吗？它是怎么发展出来的？,https://pqnoss.kepuchina.cn/U22887692/videos/202305250823399932061899343vf_hd.mp4
司美格鲁肽可以用于减肥吗？,https://pqnoss.kepuchina.cn/U6573091/videos/2023052419000083270572099vf_hd.mp4
科学辟谣：普通人要喝富氢水来抗氧化？,https://pqnoss.kepuchina.cn/U21157305/videos/2023052417534626595976480809vf_hd.mp4
眼睛竟和衰老有关，夜间玩电脑看手机会加速衰老吗？,https://pqnoss.kepuchina.cn/U3620070/videos/202301061321431031987300600vf_hd.mp4
舍不得扔东西也是病？从积累旧物到收藏文章，小心罹患“囤积癖”,https://pqnoss.kepuchina.cn/U3620070/videos/2023052415311112468175893902vf_hd.mp4
蔬菜小记（一）聊聊百菜之王——白菜,https://pqnoss.kepuchina.cn/U22887692/videos/20230524101721722274967563vf_hd.mp4
喝水喝的好，还能抗衰老？,https://pqnoss.kepuchina.cn/U3620070/videos/2023041410021123745274441129vf_hd.mp4
冷饮和热饮，哪个更解暑？,https://pqnoss.kepuchina.cn/U7520497/videos/2023052409594473082363586100vf_hd.mp4
盘点古今化妆品，论包“妆”之重要性！,https://pqnoss.kepuchina.cn/U10874918/videos/2023052410013018929377655271vf_hd.mp4
【达医解惑·始终在线】尿常规检查，超级有用！,https://pqnoss.kepuchina.cn/U3565055/videos/2023052409421539172990711442vf_hd.mp4
【达医解惑·始终在线】一种撕心裂肺的痛——肾绞痛,https://pqnoss.kepuchina.cn/U3565055/videos/2023052409400826680718096139vf_hd.mp4
【达医解惑·始终在线】早期前列腺癌可以筛查？没错！,https://pqnoss.kepuchina.cn/U3565055/videos/2023052409374363280358761288vf_hd.mp4
【达医解惑·始终在线】洞察你的生育能力，它可以！,https://pqnoss.kepuchina.cn/U3565055/videos/2023052409350445576797677711vf_hd.mp4
【达医解惑·始终在线】给你的盆底肌做“心电图”,https://pqnoss.kepuchina.cn/U3565055/videos/2023052409323666476364920928vf_hd.mp4
江苏省力学学会科普系列“力学有意思”--免充气轮胎为什么不推广应用？--王永健 南京农业大学副教授,https://pqnoss.kepuchina.cn/U7568309/videos/202305240920444783989918355vf_hd.mp4
全红婵的水花消失术，是颠覆了物理学定律吗？,https://pqnoss.kepuchina.cn/U6573091/videos/2023052321555058010511672737vf_hd.mp4
【创作培育计划】越有钱，越幸福？打破有钱=幸福的认知陷阱！,https://pqnoss.kepuchina.cn/U2236281/videos/2022112311111975791396988526vf_hd.mp4
【创作培育计划】智商下降，边界感消失，警惕“恋爱脑”的这些“爱情陷阱”,https://pqnoss.kepuchina.cn/U3620070/videos/202305231643166680218299921vf_hd.mp4





📡航空航天$3,#genre#
漫漫读系列：载人航天技术接连突破,https://pqnoss.kepuchina.cn/U21157305/videos/2023090820542692430189165331vf_hd.mp4
浙江省通航航空爱国教育基地研学活动航科普活动宣传片,https://pqnoss.kepuchina.cn/U2183777/videos/2023090815405064418196874070vf_hd.mp4
少年飞行员-飞向未来,https://pqnoss.kepuchina.cn/U2183777/videos/2023090815392162621119137051vf_hd.mp4
凤庆电视台：郑德杨 赴凤庆县中小学 开展逐梦航天科普进校园活动,https://pqnoss.kepuchina.cn/U9368629/videos/2023090721225696460422054456vf_hd.mp4
还是外星玩的花，下的雨都是蓝宝石的！,https://pqnoss.kepuchina.cn/U17080743/videos/202309051402116585179312422vf_hd.mp4
在太空怎么理发和洗头？,https://pqnoss.kepuchina.cn/U6573091/videos/2023090417065944940468483187vf_hd.mp4
纽约飞伦敦仅需一个半小时 NASA试验超音速客机,https://pqnoss.kepuchina.cn/U21761887/videos/2023083114450213683439748039vf_hd.mp4
遥感带你回家乡，看世界,https://pqnoss.kepuchina.cn/U17080743/videos/202308311455091585758689vf_hd.mp4
导弹五花八门，“小翅膀”妙用大,https://pqnoss.kepuchina.cn/U17080743/videos/2023083014065747447925932436vf_hd.mp4
月船-3交回第一份作业,https://pqnoss.kepuchina.cn/U21761887/videos/2023083015572241226287238185vf_hd.mp4
火箭的控制：发射升空后，怎样才能让火箭精确入轨？,https://pqnoss.kepuchina.cn/U3620070/videos/2023083014224951016630515025vf_hd.mp4
